t,gx,gy,gz,ax,ay,az,temp
4649,363.00,1434.00,-126.00,-5232.00,-104.00,17796.00,-2416.00
4666,157.00,1525.00,-32.00,-5276.00,0.00,17616.00,-2416.00
4682,-102.00,2006.00,57.00,-5432.00,-8.00,17632.00,-2384.00
4699,-239.00,2002.00,134.00,-5616.00,-4.00,17304.00,-2400.00
4715,-242.00,1921.00,-13.00,-5756.00,-80.00,17204.00,-2368.00
4731,-155.00,1791.00,-242.00,-5720.00,-92.00,16940.00,-2400.00
4748,-232.00,1937.00,-248.00,-5596.00,-72.00,17080.00,-2368.00
4764,-305.00,1746.00,-176.00,-5652.00,-168.00,17504.00,-2400.00
4781,-481.00,1419.00,37.00,-5824.00,-192.00,17592.00,-2352.00
4798,-426.00,2061.00,7.00,-5944.00,-292.00,17256.00,-2368.00
4814,-363.00,2068.00,-124.00,-6072.00,-140.00,16912.00,-2400.00
4831,99.00,2069.00,-339.00,-6340.00,-104.00,16800.00,-2368.00
4847,475.00,2322.00,-306.00,-6284.00,-132.00,17228.00,-2384.00
4864,481.00,1730.00,-204.00,-6252.00,-96.00,17304.00,-2384.00
4880,385.00,1135.00,-85.00,-6112.00,-272.00,17544.00,-2368.00
4896,176.00,1153.00,-78.00,-6276.00,-168.00,17156.00,-2400.00
4914,193.00,1369.00,-106.00,-6428.00,-72.00,16920.00,-2368.00
4930,203.00,1630.00,-154.00,-6524.00,-76.00,16860.00,-2416.00
4946,267.00,2358.00,-256.00,-6384.00,-228.00,16908.00,-2384.00
4963,164.00,2455.00,-342.00,-6500.00,-196.00,17024.00,-2368.00
4979,219.00,1639.00,-472.00,-6752.00,-108.00,16808.00,-2368.00
4996,171.00,1005.00,-554.00,-6648.00,0.00,16972.00,-2384.00
5012,124.00,790.00,-457.00,-6452.00,-36.00,17000.00,-2384.00
5029,-46.00,235.00,-224.00,-6540.00,-72.00,16964.00,-2416.00
5046,-176.00,-48.00,-222.00,-6612.00,-136.00,17060.00,-2368.00
5062,-259.00,-268.00,-216.00,-6792.00,-108.00,17004.00,-2400.00
5079,-293.00,-139.00,-170.00,-6828.00,76.00,16656.00,-2384.00
5095,-100.00,331.00,-352.00,-7004.00,-96.00,16200.00,-2384.00
5111,74.00,1035.00,-475.00,-6916.00,-92.00,16460.00,-2384.00
5128,109.00,1096.00,-299.00,-6620.00,-176.00,16876.00,-2384.00
5144,61.00,1470.00,-174.00,-6788.00,-132.00,16956.00,-2384.00
5160,-47.00,1120.00,-151.00,-6836.00,-200.00,17028.00,-2400.00
5178,40.00,950.00,-241.00,-6996.00,-216.00,16712.00,-2400.00
5194,256.00,1556.00,-229.00,-6952.00,-204.00,16740.00,-2368.00
5211,322.00,1388.00,-209.00,-6992.00,-128.00,16808.00,-2368.00
5227,265.00,1008.00,-240.00,-6960.00,-168.00,16764.00,-2384.00
5243,11.00,1226.00,-237.00,-6836.00,-156.00,16844.00,-2368.00
5260,-203.00,1737.00,-176.00,-6848.00,-228.00,16896.00,-2368.00
5276,-306.00,1652.00,-183.00,-7104.00,-100.00,16584.00,-2352.00
5294,-244.00,1260.00,-92.00,-7184.00,-120.00,16468.00,-2368.00
5310,-88.00,1391.00,-27.00,-7252.00,-44.00,16412.00,-2400.00
5326,160.00,1410.00,-41.00,-7404.00,-216.00,16432.00,-2384.00
5343,302.00,1819.00,-64.00,-7264.00,-160.00,16448.00,-2368.00
5359,268.00,1609.00,-175.00,-7284.00,-276.00,16488.00,-2368.00
5376,123.00,1250.00,-148.00,-7304.00,-112.00,16664.00,-2400.00
5392,45.00,1095.00,-219.00,-7428.00,-160.00,16484.00,-2416.00
5409,15.00,868.00,-179.00,-7528.00,-216.00,16372.00,-2400.00
5426,-35.00,1208.00,-212.00,-7480.00,-160.00,16204.00,-2384.00
5442,-20.00,1733.00,-226.00,-7544.00,-232.00,16492.00,-2368.00
5458,140.00,1769.00,-244.00,-7748.00,-200.00,16480.00,-2400.00
5475,292.00,1064.00,-273.00,-7720.00,-64.00,16288.00,-2416.00
5491,364.00,208.00,-221.00,-7636.00,-112.00,16208.00,-2384.00
5508,306.00,87.00,-61.00,-7436.00,-176.00,16344.00,-2416.00
5524,31.00,607.00,51.00,-7528.00,-124.00,16596.00,-2384.00
5540,-178.00,395.00,5.00,-7716.00,-160.00,16216.00,-2400.00
5557,-231.00,-1.00,-23.00,-7796.00,-72.00,16036.00,-2400.00
5573,-30.00,345.00,-21.00,-7872.00,-56.00,15900.00,-2400.00
5590,178.00,509.00,-39.00,-7832.00,-76.00,16112.00,-2400.00
5606,301.00,929.00,-60.00,-7736.00,-136.00,16084.00,-2384.00
5623,268.00,757.00,-116.00,-7740.00,-220.00,16288.00,-2384.00
5640,208.00,1358.00,-122.00,-7904.00,-252.00,16232.00,-2400.00
5656,28.00,1725.00,-169.00,-7836.00,-76.00,16068.00,-2400.00
5672,76.00,1743.00,-183.00,-8028.00,-104.00,16248.00,-2368.00
5689,177.00,1091.00,-124.00,-8084.00,-164.00,16344.00,-2368.00
5705,300.00,256.00,-67.00,-7968.00,-40.00,16296.00,-2384.00
5722,258.00,953.00,-54.00,-7856.00,-72.00,16076.00,-2384.00
5738,213.00,1199.00,74.00,-7948.00,-128.00,16096.00,-2400.00
5754,257.00,1233.00,49.00,-8116.00,-192.00,16088.00,-2352.00
5772,263.00,1271.00,-20.00,-8140.00,-232.00,15960.00,-2352.00
5788,251.00,913.00,-44.00,-8200.00,-268.00,16200.00,-2384.00
5805,338.00,19.00,-114.00,-8204.00,-92.00,16024.00,-2352.00
5821,339.00,-61.00,-161.00,-8192.00,-64.00,15840.00,-2384.00
5837,359.00,1029.00,-300.00,-8004.00,-32.00,15756.00,-2368.00
5854,227.00,1280.00,-328.00,-8000.00,-160.00,15956.00,-2384.00
5870,29.00,1207.00,-166.00,-8220.00,0.00,15856.00,-2384.00
5886,-87.00,587.00,-146.00,-8324.00,-72.00,16100.00,-2384.00
5903,-191.00,279.00,-133.00,-8308.00,-32.00,15716.00,-2368.00
5919,-240.00,788.00,-260.00,-8392.00,20.00,15768.00,-2368.00
5937,-304.00,890.00,-273.00,-8340.00,-48.00,15436.00,-2400.00
5953,-188.00,1453.00,-299.00,-8376.00,-116.00,15756.00,-2368.00
5969,105.00,1706.00,-404.00,-8640.00,-88.00,15752.00,-2384.00
5986,445.00,1670.00,-447.00,-8624.00,-236.00,15984.00,-2400.00
